qId;qTxt;ansId;ansTxt;quExplain;ansExplain
76;Quelle activité de la chaîne de valeur communique l'état actuel des quatre dimensions de la gestion des services ?;D;Planifier;;"« Le but de l'activité de la chaîne de valeur ""planifier"" est d'assurer une compréhension commune de la vision, de l'état actuel et une direction d'amélioration pour les quatre dimensions et tous les produits et services de l'organisation ». Réf. 4.5.1"
77;Quel principe directeur se préoccupe PRINCIPALEMENT des recettes et de la croissance du consommateur ?;A;Opter pour la simplicité et rester pratique;;Ce principe met l'accent sur la façon d'approcher les activités : « Utilisez toujours le nombre minimum d'étapes pour atteindre un objectif. Un raisonnement axé sur les résultats devrait être utilisé afin de produire des solutions pratiquent qui vont mener à des résultats utiles. » Réf. 4.3.6
77;Quel principe directeur se préoccupe PRINCIPALEMENT des recettes et de la croissance du consommateur ?;B;Optimiser et automatiser;;Ce principe met l'accent sur une efficacité et une efficience accrues. « Les organisations doivent maximiser la valeur du travail effectué par leurs ressources humaines et techniques. » Réf. 4.3.7
77;Quel principe directeur se préoccupe PRINCIPALEMENT des recettes et de la croissance du consommateur ?;C;Progresser par itération avec des retours;;Cela montre comment approcher la façon d'apporter des changements. « Résistez à la tentation de tout faire en même temps. Même les initiatives de grande envergure doivent être accomplies de façon itérative. En organisant le travail en parties plus petites et gérables qui peuvent être exécutées et effectuées dans un délai convenable, l'accent mis sur chaque petite amélioration est plus précis et plus facile à maintenir. » Réf. 4.3.3
77;Quel principe directeur se préoccupe PRINCIPALEMENT des recettes et de la croissance du consommateur ?;D;Privilégier la valeur;;« Cette section est principalement axée sur la création de valeur pour les consommateurs de services... Cette valeur peut prendre plusieurs formes, comme les revenus, la fidélité du client, la réduction des coûts ou les possibilités de croissance. » Réf. 4.3.1
78;Quelle pratique fournit une visibilité sur les services de l'organisation en recueillant des données et en produisant des rapports sur la fourniture de services ?;A;Le centre de services;;« Les centres de services fournissent aux utilisateurs un moyen clair de signaler des difficultés, des questions ou des demandes, ainsi que d'obtenir confirmation de leur réception, de les classer, d'en être propriétaires et d'y donner suite. » Réf. 5.2.14
78;Quelle pratique fournit une visibilité sur les services de l'organisation en recueillant des données et en produisant des rapports sur la fourniture de services ?;B;La gestion des niveaux de service;;« La gestion des niveaux de service fournit une visibilité de bout en bout sur les services de l'organisation. Pour y parvenir, la gestion des niveaux de service... capture et crée des rapports sur les difficultés de service, en comparant notamment la performance aux niveaux de service définis. » Réf. 5.2.14
78;Quelle pratique fournit une visibilité sur les services de l'organisation en recueillant des données et en produisant des rapports sur la fourniture de services ?;C;La gestion des demandes de services;;Demande d'un utilisateur ou d'un représentant autorisé d'un utilisateur qui déclenche une action de service convenue dans le cadre de la fourniture normale des services. » Réf. 5.2.16
78;Quelle pratique fournit une visibilité sur les services de l'organisation en recueillant des données et en produisant des rapports sur la fourniture de services ?;D;La gestion de la configuration des services;;« La gestion de la configuration des services collecte et gère les informations sur un large éventail d'éléments de configuration, généralement incluant le matériel, les logiciels, les réseaux, les bâtiments, le personnel, les fournisseurs et la documentation. » Réf. 5.2.11
79;Quel est le MEILLEUR exemple d'un changement urgent ?;A;L'implémentation d'une nouvelle mise en production planifiée d'application logicielle;"Les changements urgents « sont des changements qui doivent être implémentés le plus tôt possible ; par exemple, pour résoudre un incident ou implémenter un correctif de sécurité. » Réf. 5.2.4";L'implémentation d'une nouvelle mise en production planifiée d'une application logicielle n'entre pas dans cette catégorie, elle est planifiée et implémentée comme un changement normal. Réf. 5.2.4
79;Quel est le MEILLEUR exemple d'un changement urgent ?;B;Une mise à niveau informatique à faible risque, implémentée en tant que demande de service;"Les changements urgents « sont des changements qui doivent être implémentés le plus tôt possible ; par exemple, pour résoudre un incident ou implémenter un correctif de sécurité. » Réf. 5.2.4";Une mise à niveau informatique à faible risque, implémentée en tant que demande de service, n'entre pas dans cette catégorie. L'utilisation d'une demande de service implique qu'il s'agit d'un changement standard, car ces derniers « sont souvent initiés en tant que demande de service. » Réf. 5.2.4
79;Quel est le MEILLEUR exemple d'un changement urgent ?;C;L'implémentation d'un correctif de sécurité sur une application logicielle critique;"Les changements urgents « sont des changements qui doivent être implémentés le plus tôt possible ; par exemple, pour résoudre un incident ou implémenter un correctif de sécurité. » Réf. 5.2.4";
79;Quel est le MEILLEUR exemple d'un changement urgent ?;D;Une implémentation matérielle et logicielle majeure et planifiée;"Les changements urgents « sont des changements qui doivent être implémentés le plus tôt possible ; par exemple, pour résoudre un incident ou implémenter un correctif de sécurité. » Réf. 5.2.4";« Les changements urgents ne sont généralement pas inclus dans un calendrier des changements et les processus d'évaluation et d'autorisation sont accélérés pour assurer qu’ils soient implémentés rapidement. » Une implémentation de matériel et de logiciel majeure planifiée n'entre pas dans cette catégorie, elle est planifiée et implémentée comme un changement normal. Réf. 5.2.4
80;Quel principe directeur recommande d'évaluer l'état actuel et de décider ce qui peut être réutilisé ?;A;Privilégier la valeur;;"Le principe directeur ""privilégier la valeur"" recommande que « toutes les activités menées par l'organisation doivent revenir, directement ou indirectement, à de la valeur pour elle-même, ses clients et les autres parties prenantes. » Cela n'est pas la préoccupation principale du principe directeur ""commencer là où vous êtes"". Réf. 4.3.1"
80;Quel principe directeur recommande d'évaluer l'état actuel et de décider ce qui peut être réutilisé ?;B;Commencer là où vous êtes;;"Le principe directeur ""commencer là où vous êtes"" stipule qu’ « avoir une bonne compréhension de l’état actuel des services et méthodes est important afin de sélectionner les éléments à réutiliser, à modifier ou exploiter. » Réf. 4.3.2.3"
80;Quel principe directeur recommande d'évaluer l'état actuel et de décider ce qui peut être réutilisé ?;C;Collaborer et promouvoir la visibilité;;"Le principe directeur ""collaborer et promouvoir la visibilité"" met l'accent sur l'implication des bonnes parties prenantes et la communication avec celles-ci. « Lorsque les initiatives impliquent les bonnes personnes avec les rôles appropriés, les efforts bénéficient d'une meilleure adhésion, d'une plus grande pertinence (car de meilleures informations sont disponibles pour les prises de décisions) et d'une probabilité accrue de succès à long terme. » Cela n'est pas la préoccupation principale du principe directeur ""commencer là où vous êtes"". Réf. 4.3.4"
80;Quel principe directeur recommande d'évaluer l'état actuel et de décider ce qui peut être réutilisé ?;D;Progresser par itération avec des retours;;"L'axe principal du principe directeur ""avancer par itération avec des retours"" est de décomposer les initiatives en plus petites parties. « En organisant le travail en sections plus petites et gérables qui peuvent être exécutées et terminées dans un délai convenable, l'accent mis sur chaque petite amélioration est plus précis et plus facile à maintenir. » Cela n'est pas la préoccupation principale du principe directeur ""commencer là où vous êtes"". Réf. 4.3.3"
